rider_id,signup_date,city,is_minority
1721,2024-12-30,San Francisco,0
1722,2024-09-30,San Francisco,0
1723,2024-04-10,Chicago,0
1724,2025-03-31,Seattle,0
1725,2024-02-06,Austin,1
1726,2025-02-23,Boston,0
1727,2023-01-16,Boston,0
1728,2024-08-31,Boston,0
1729,2023-09-14,San Francisco,0
1730,2025-01-17,San Francisco,0
1731,2024-04-30,Austin,0
1732,2022-09-02,Boston,0
1733,2022-12-04,Chicago,0
1734,2023-08-11,Austin,0
1735,2023-08-01,Boston,0
1736,2022-06-06,San Francisco,0
1737,2022-03-20,San Francisco,0
1738,2023-03-05,San Francisco,1
1739,2023-01-15,Chicago,0
1740,2024-07-01,Seattle,0
1741,2022-11-28,Seattle,1
1742,2025-01-23,Seattle,0
1743,2025-11-20,Chicago,1
1744,2024-10-19,Austin,1
1745,2025-08-08,Chicago,0
1746,2023-01-29,Seattle,1
1747,2024-08-23,Seattle,0
1748,2023-04-02,Seattle,0
1749,2023-12-21,Austin,0
1750,2022-09-25,Chicago,0
1751,2023-05-17,Seattle,0
1752,2023-01-07,San Francisco,1
1753,2025-10-02,Austin,0
1754,2025-09-15,Austin,0
1755,2022-06-12,Seattle,0
1756,2022-08-17,Boston,0
1757,2023-08-03,Austin,1
1758,2024-03-12,Seattle,0
1759,2025-04-20,San Francisco,1
1760,2022-08-10,Seattle,0
1761,2025-06-26,Chicago,0
1762,2023-10-10,Seattle,1
1763,2023-09-03,Seattle,1
1764,2023-12-12,Austin,0
1765,2025-06-21,San Francisco,0
1766,2022-11-18,Seattle,0
1767,2023-09-10,Chicago,0
1768,2023-01-01,San Francisco,0
1769,2022-03-02,Seattle,0
1770,2025-06-05,Chicago,1
1771,2024-03-17,San Francisco,1
1772,2024-07-15,Seattle,0
1773,2023-11-19,Boston,0
1774,2022-02-28,Chicago,0
1775,2025-05-18,Boston,1
1776,2023-06-16,Seattle,0
1777,2023-07-26,Chicago,0
1778,2025-03-29,San Francisco,1
1779,2023-03-18,San Francisco,0
1780,2023-06-13,Seattle,0
1781,2025-08-03,Seattle,0
1782,2024-07-10,San Francisco,0
1783,2025-11-17,Chicago,1
1784,2022-12-01,Chicago,1
1785,2023-10-02,Boston,0
1786,2023-03-03,San Francisco,0
1787,2023-05-23,Seattle,1
1788,2024-10-22,Boston,1
1789,2025-11-08,Chicago,0
1790,2024-06-29,Seattle,0
1791,2022-08-29,Chicago,1
1792,2025-10-04,Austin,0
1793,2025-07-10,Austin,0
1794,2025-02-18,Chicago,1
1795,2024-09-15,Chicago,0
1796,2025-02-10,Chicago,0
1797,2022-08-02,San Francisco,0
1798,2025-05-09,San Francisco,0
1799,2022-05-13,Seattle,0
1800,2022-01-16,Boston,1
1801,2024-06-08,Seattle,0
1802,2023-04-03,San Francisco,0
1803,2025-09-12,Boston,1
1804,2025-02-20,San Francisco,1
1805,2022-02-16,Austin,1
1806,2025-03-19,Seattle,1
1807,2022-11-12,Austin,0
1808,2023-08-22,Chicago,0
1809,2023-12-21,Austin,0
1810,2022-11-25,Boston,0
1811,2022-05-15,Seattle,0
1812,2025-11-22,Boston,0
1813,2025-09-21,Chicago,1
1814,2023-10-08,Boston,1
1815,2025-07-05,Austin,0
1816,2023-10-16,San Francisco,1
1817,2023-01-17,Seattle,0
1818,2023-02-20,Austin,1
1819,2024-01-25,Austin,1
1820,2022-03-16,Chicago,0
1821,2022-12-04,Austin,0
1822,2023-11-18,Austin,1
1823,2024-03-15,San Francisco,0
1824,2023-05-25,Boston,1
1825,2024-10-17,Austin,1
1826,2024-02-07,Seattle,0
1827,2024-03-24,Chicago,1
1828,2023-11-10,Boston,0
1829,2025-07-18,Boston,0
1830,2025-07-06,San Francisco,0
1831,2023-08-24,Chicago,1
1832,2022-05-27,Boston,0
1833,2024-07-13,Chicago,1
1834,2023-03-23,San Francisco,1
1835,2025-03-17,Austin,0
1836,2023-11-21,Chicago,0
1837,2025-04-04,Austin,0
1838,2023-03-30,Austin,0
1839,2022-05-14,San Francisco,1
1840,2022-05-03,Seattle,0
1841,2024-10-27,Seattle,1
1842,2022-10-25,Boston,1
1843,2023-12-25,San Francisco,1
1844,2023-09-16,Chicago,1
1845,2023-01-01,Boston,0
1846,2024-03-27,Austin,0
1847,2022-02-26,Boston,1
1848,2025-11-17,Boston,0
1849,2022-03-09,Chicago,0
1850,2022-12-23,San Francisco,0
1851,2024-02-18,Austin,1
1852,2024-08-29,Austin,0
1853,2023-05-26,San Francisco,0
1854,2025-05-18,Chicago,1
1855,2024-07-27,Austin,0
1856,2025-11-12,Seattle,0
1857,2023-09-02,San Francisco,0
1858,2023-06-21,Austin,0
1859,2025-08-05,San Francisco,1
1860,2023-08-10,Boston,1
1861,2024-08-25,Boston,0
1862,2023-11-05,Boston,0
1863,2022-11-06,Chicago,0
1864,2023-01-19,Austin,0
1865,2022-12-05,Chicago,1
1866,2025-11-25,San Francisco,0
1867,2022-08-17,San Francisco,1
1868,2023-07-27,San Francisco,1
1869,2023-10-08,Chicago,1
1870,2022-10-01,San Francisco,0
1871,2025-09-16,Seattle,1
1872,2022-11-26,Austin,1
1873,2024-01-21,San Francisco,1
1874,2024-08-21,Seattle,0
1875,2025-09-17,San Francisco,1
1876,2023-02-20,San Francisco,1
1877,2025-05-21,Boston,1
1878,2025-09-15,San Francisco,0
1879,2024-01-14,Austin,0
1880,2023-08-02,San Francisco,0
1881,2022-06-20,Austin,0
1882,2024-04-21,Seattle,1
1883,2023-02-12,Seattle,0
1884,2024-04-14,Boston,0
1885,2024-03-04,Boston,0
1886,2023-12-06,San Francisco,1
1887,2023-03-20,Austin,0
1888,2023-06-15,Chicago,1
1889,2024-05-19,Austin,1
1890,2025-01-14,Austin,1
1891,2025-07-25,Chicago,1
1892,2023-09-03,San Francisco,1
1893,2025-05-14,Chicago,0
1894,2022-09-27,Chicago,0
1895,2024-04-27,Seattle,0
1896,2022-02-08,Seattle,0
1897,2024-06-30,Chicago,0
1898,2023-10-09,Chicago,0
1899,2022-07-04,Seattle,1
1900,2023-10-26,Austin,1
1901,2022-05-29,Chicago,0
1902,2025-01-29,Austin,0
1903,2023-05-04,Seattle,0
1904,2023-04-18,Austin,1
1905,2023-09-19,Seattle,1
1906,2024-11-24,Austin,1
1907,2025-01-28,Chicago,0
1908,2022-01-05,Austin,1
1909,2023-10-21,Seattle,1
1910,2022-09-06,Austin,0
1911,2025-10-15,Boston,0
1912,2025-06-18,Austin,1
1913,2023-01-17,Chicago,1
1914,2022-12-25,Seattle,0
1915,2025-04-03,Austin,0
1916,2022-11-14,Boston,0
1917,2022-11-12,San Francisco,0
1918,2022-06-02,Austin,0
1919,2023-01-08,Seattle,1
1920,2023-08-05,Seattle,0
1921,2025-09-18,Chicago,0
1922,2025-04-12,Seattle,1
1923,2022-01-24,San Francisco,1
1924,2024-03-19,Chicago,1
1925,2025-06-07,Austin,0
1926,2024-05-14,Seattle,0
1927,2023-01-20,Seattle,1
1928,2024-03-31,San Francisco,0
1929,2024-11-29,Austin,1
1930,2022-10-25,Boston,0
1931,2023-08-13,San Francisco,1
1932,2023-09-09,Chicago,1
1933,2022-05-28,San Francisco,1
1934,2022-07-09,San Francisco,0
1935,2022-06-24,Chicago,1
1936,2024-04-17,Seattle,1
1937,2022-10-10,Austin,1
1938,2022-07-17,Chicago,0
1939,2022-05-27,Boston,0
1940,2024-04-08,Austin,0
1941,2024-10-31,Boston,0
1942,2024-01-12,Seattle,1
1943,2022-10-29,San Francisco,1
1944,2025-08-31,Chicago,1
1945,2022-02-06,Boston,0
1946,2023-03-23,Austin,1
1947,2022-06-05,San Francisco,1
1948,2024-07-26,Austin,1
1949,2023-02-27,Chicago,1
1950,2023-03-10,Chicago,0
1951,2023-05-20,Chicago,0
1952,2024-11-02,Austin,0
1953,2022-01-16,Austin,0
1954,2022-07-15,San Francisco,0
1955,2025-11-19,Chicago,0
1956,2024-12-09,San Francisco,0
1957,2023-06-14,Chicago,1
1958,2025-05-04,Austin,0
1959,2024-12-03,Austin,1
1960,2025-11-16,Chicago,0
1961,2023-02-23,Chicago,0
1962,2023-04-15,Austin,0
1963,2023-10-30,Chicago,0
1964,2025-03-20,Seattle,0
1965,2025-09-03,San Francisco,0
1966,2023-08-24,Seattle,1
1967,2023-02-08,Chicago,0
1968,2023-07-09,Austin,0
1969,2025-08-26,Boston,0
1970,2023-01-22,San Francisco,0
1971,2024-07-14,Chicago,1
1972,2024-11-08,Boston,0
1973,2025-09-06,San Francisco,1
1974,2023-09-20,Austin,0
1975,2022-05-10,Chicago,0
1976,2025-04-16,Chicago,0
1977,2023-11-07,Seattle,1
1978,2023-02-20,San Francisco,0
1979,2025-09-19,San Francisco,1
1980,2025-09-05,Seattle,0
1981,2025-01-30,Austin,0
1982,2024-11-01,Austin,0
1983,2024-05-26,Boston,0
1984,2023-05-13,Seattle,0
1985,2024-12-02,Seattle,1
1986,2023-11-18,Chicago,0
1987,2025-05-06,Seattle,1
1988,2023-12-04,San Francisco,1
1989,2024-04-24,Chicago,1
1990,2025-11-27,San Francisco,0
1991,2024-09-20,Austin,0
1992,2024-11-14,Seattle,0
1993,2022-06-04,Chicago,1
1994,2024-07-09,San Francisco,0
1995,2024-07-16,San Francisco,0
1996,2023-08-04,Boston,0
1997,2022-12-19,Chicago,1
1998,2023-01-26,Austin,1
1999,2025-09-03,Austin,1
2000,2025-02-15,Seattle,0
2001,2023-12-21,San Francisco,0
2002,2023-02-13,Austin,1
2003,2024-08-09,San Francisco,1
2004,2025-05-28,Chicago,0
2005,2023-09-23,Chicago,0
2006,2024-04-11,San Francisco,0
2007,2025-05-05,Boston,0
2008,2023-03-04,Seattle,0
2009,2024-06-11,Seattle,1
2010,2025-11-24,Chicago,0
2011,2022-12-02,Austin,0
2012,2023-10-29,Seattle,1
2013,2024-09-05,Chicago,0
2014,2022-05-04,San Francisco,0
2015,2024-06-22,Seattle,1
2016,2022-04-03,Austin,1
2017,2025-08-19,Seattle,1
2018,2022-01-25,Seattle,0
2019,2023-02-22,Austin,1
2020,2025-10-04,Seattle,0
2021,2024-10-21,Austin,0
2022,2025-06-17,Seattle,1
2023,2023-10-10,Seattle,0
2024,2023-09-14,San Francisco,1
2025,2022-04-14,Boston,1
2026,2023-02-25,San Francisco,1
2027,2024-09-08,Austin,1
2028,2023-04-16,Boston,0
2029,2024-03-31,Chicago,0
2030,2023-08-11,Austin,1
2031,2025-05-31,Austin,1
2032,2023-12-30,San Francisco,0
2033,2022-01-14,Boston,0
2034,2025-09-06,Chicago,0
2035,2022-08-12,Austin,1
2036,2025-04-06,Boston,1
2037,2025-03-27,Chicago,0
2038,2025-01-17,Chicago,1
2039,2022-12-10,San Francisco,0
2040,2025-11-24,Boston,0
2041,2024-02-20,Chicago,1
2042,2025-10-31,Boston,0
2043,2022-01-17,San Francisco,1
2044,2025-07-11,Chicago,0
2045,2024-08-12,Seattle,1
2046,2023-01-22,Seattle,0
2047,2022-04-06,Austin,0
2048,2022-02-02,Boston,0
2049,2025-10-11,Chicago,0
2050,2022-12-26,Seattle,1
2051,2024-02-23,San Francisco,0
2052,2025-11-29,San Francisco,1
2053,2023-08-09,Seattle,0
2054,2024-07-20,Boston,1
2055,2023-12-17,San Francisco,1
2056,2023-02-18,Boston,0
2057,2023-01-05,San Francisco,0
2058,2023-09-29,Chicago,0
2059,2024-01-12,Chicago,1
2060,2025-07-18,Boston,0
2061,2022-04-21,Chicago,0
2062,2022-04-18,Seattle,1
2063,2022-11-26,Seattle,0
2064,2023-04-28,Seattle,0
2065,2023-07-11,Austin,1
2066,2023-12-22,Chicago,0
2067,2022-04-18,San Francisco,1
2068,2022-07-22,Seattle,0
2069,2022-12-31,San Francisco,1
2070,2022-01-14,Seattle,0
2071,2023-03-04,San Francisco,0
2072,2025-01-03,Austin,0
2073,2024-09-07,San Francisco,0
2074,2022-04-10,Boston,0
2075,2022-12-13,San Francisco,0
2076,2024-09-02,Boston,1
2077,2022-02-12,Austin,0
2078,2022-03-17,San Francisco,1
2079,2023-03-26,Boston,0
2080,2025-06-26,Austin,0
2081,2023-08-09,Austin,0
2082,2023-02-05,Seattle,0
2083,2022-05-13,Chicago,0
2084,2024-12-31,Chicago,1
2085,2023-07-21,Austin,1
2086,2023-12-29,Boston,1
2087,2025-09-29,Seattle,0
2088,2025-01-19,Austin,1
2089,2024-12-16,Austin,1
2090,2023-07-24,Austin,0
2091,2025-05-13,Chicago,1
2092,2024-07-19,San Francisco,0
2093,2024-11-12,Seattle,1
2094,2024-05-20,Seattle,0
2095,2023-06-14,Austin,1
2096,2022-06-07,Boston,1
2097,2024-10-11,San Francisco,1
2098,2024-02-19,Boston,1
2099,2025-02-26,Chicago,0
2100,2022-10-10,San Francisco,1
2101,2025-02-23,Austin,1
2102,2023-07-14,Austin,0
2103,2022-05-26,Seattle,0
2104,2024-01-17,Austin,0
2105,2022-01-29,Austin,1
2106,2023-05-12,San Francisco,0
2107,2025-07-08,San Francisco,1
2108,2024-10-06,Boston,1
2109,2024-07-16,Austin,1
2110,2023-02-12,Boston,0
2111,2025-01-08,Chicago,0
2112,2022-03-31,Austin,1
2113,2023-06-22,Seattle,1
2114,2022-09-30,San Francisco,0
2115,2024-10-15,San Francisco,1
2116,2025-03-19,Austin,0
2117,2022-10-15,San Francisco,1
2118,2025-02-02,Austin,0
2119,2025-02-02,Austin,0
2120,2025-01-08,Austin,1
2121,2024-05-04,Boston,1
2122,2024-12-18,Seattle,1
2123,2025-10-01,San Francisco,0
2124,2023-01-26,Chicago,0
2125,2023-08-19,Boston,1
2126,2025-11-29,San Francisco,1
2127,2024-10-04,Boston,0
2128,2022-11-23,Seattle,1
2129,2024-09-09,San Francisco,1
2130,2023-10-20,Seattle,1
2131,2024-09-02,Seattle,1
2132,2025-10-21,Austin,0
2133,2022-06-17,Boston,1
2134,2023-12-08,Chicago,0
2135,2024-10-30,Boston,0
2136,2024-11-06,Austin,0
2137,2023-03-10,Austin,0
2138,2024-01-02,Boston,1
2139,2025-08-30,Seattle,1
2140,2025-03-09,Boston,1
2141,2023-03-19,Seattle,0
2142,2024-07-12,Austin,0
2143,2022-10-24,Boston,1
2144,2022-03-14,Seattle,0
2145,2023-11-15,San Francisco,0
2146,2024-05-03,Seattle,1
2147,2023-01-27,Boston,1
2148,2024-11-03,Chicago,0
2149,2023-01-01,San Francisco,0
2150,2022-10-10,San Francisco,0
2151,2024-09-20,Austin,0
2152,2025-08-23,San Francisco,0
2153,2022-02-23,Boston,0
2154,2024-01-21,Chicago,0
2155,2023-06-30,Seattle,1
2156,2025-04-27,Chicago,1
2157,2024-06-02,San Francisco,0
2158,2022-12-05,Austin,1
2159,2025-10-07,Seattle,1
2160,2024-01-14,Boston,0
2161,2025-06-14,Chicago,0
2162,2024-11-02,Chicago,1
2163,2025-03-12,Seattle,0
2164,2025-05-24,Austin,0
2165,2024-09-16,Seattle,0
2166,2024-07-16,Seattle,1
2167,2022-01-26,Chicago,1
2168,2023-08-24,Boston,0
2169,2024-09-29,Seattle,0
2170,2023-12-13,Seattle,0
2171,2023-11-04,Chicago,1
2172,2025-10-25,Chicago,1
2173,2024-01-09,Boston,1
2174,2025-06-10,Boston,0
2175,2022-04-08,Austin,1
2176,2023-01-15,Austin,0
2177,2024-11-19,Boston,0
2178,2025-09-30,Boston,0
2179,2025-07-10,Chicago,0
2180,2025-05-07,Chicago,0
2181,2025-02-25,Austin,0
2182,2022-01-08,Boston,0
2183,2024-11-05,Chicago,0
2184,2023-10-02,Austin,0
2185,2023-09-14,San Francisco,1
2186,2024-03-09,Boston,1
2187,2025-01-23,Austin,0
2188,2023-06-24,Boston,1
2189,2023-12-06,Austin,1
2190,2025-01-15,Seattle,1
2191,2024-09-28,Seattle,0
2192,2023-06-11,Boston,1
2193,2022-01-10,Seattle,1
2194,2025-11-17,San Francisco,1
2195,2022-09-30,Chicago,0
2196,2025-01-13,Austin,0
2197,2024-07-09,Austin,1
2198,2022-06-08,Chicago,0
2199,2023-03-08,Boston,0
2200,2024-04-25,Austin,0
2201,2025-04-19,Austin,0
2202,2023-03-11,San Francisco,0
2203,2023-12-16,Seattle,0
2204,2022-08-15,Seattle,0
2205,2025-04-15,Chicago,1
2206,2022-01-03,Seattle,1
2207,2024-08-22,Austin,0
2208,2024-08-24,Chicago,1
2209,2022-09-07,Boston,1
2210,2024-05-25,Austin,0
2211,2024-11-07,Boston,0
2212,2023-04-14,Boston,1
2213,2022-09-14,Seattle,0
2214,2025-03-21,Seattle,0
2215,2023-12-25,Chicago,1
2216,2024-07-16,San Francisco,1
2217,2022-04-17,San Francisco,0
2218,2024-11-23,San Francisco,1
2219,2025-11-29,Austin,0
2220,2025-02-09,Austin,1
2221,2022-02-09,Chicago,0
2222,2022-12-18,Chicago,1
2223,2025-07-24,Seattle,0
2224,2025-05-15,Seattle,1
2225,2022-02-14,Chicago,0
2226,2023-11-29,Austin,1
2227,2025-08-10,San Francisco,1
2228,2025-05-23,Boston,0
2229,2023-05-13,Austin,0
2230,2025-01-18,Seattle,1
2231,2025-10-09,Chicago,0
2232,2025-02-03,Austin,0
2233,2023-09-17,Chicago,0
2234,2023-10-30,Boston,0
2235,2023-01-21,Boston,0
2236,2024-12-19,Chicago,1
2237,2025-11-24,Boston,0
2238,2022-08-27,Boston,1
2239,2025-06-21,Seattle,0
2240,2024-09-29,Austin,1
2241,2025-10-17,San Francisco,0
2242,2022-10-03,Seattle,0
2243,2023-10-12,Boston,0
2244,2022-07-15,Seattle,0
2245,2024-01-15,Boston,0
2246,2023-05-07,San Francisco,0
2247,2022-10-03,San Francisco,1
2248,2025-07-13,Chicago,1
2249,2025-02-28,Chicago,0
2250,2022-05-17,Chicago,0
2251,2022-01-18,Chicago,0
2252,2022-12-01,Boston,0
2253,2023-10-26,Austin,0
2254,2023-03-10,Boston,0
2255,2022-01-31,Austin,0
2256,2025-02-03,Austin,0
2257,2022-03-31,Boston,0
2258,2022-09-21,Seattle,0
2259,2025-04-07,Seattle,0
2260,2022-11-14,Boston,1
2261,2022-07-09,Seattle,0
2262,2022-08-15,Boston,1
2263,2025-09-10,Seattle,1
2264,2024-01-24,Chicago,0
2265,2022-07-11,San Francisco,0
2266,2025-07-25,Chicago,0
2267,2025-05-30,Chicago,0
2268,2025-02-16,Chicago,1
2269,2022-05-15,Austin,1
2270,2022-06-01,Boston,0
2271,2023-07-31,Seattle,0
2272,2023-12-01,Seattle,0
2273,2025-04-20,Seattle,0
2274,2022-03-13,Austin,0
2275,2022-05-18,San Francisco,0
2276,2022-05-25,Boston,1
2277,2023-03-10,Austin,0
2278,2024-12-04,Boston,0
2279,2022-09-30,Austin,0
2280,2025-10-07,San Francisco,1
2281,2023-05-25,Boston,1
2282,2022-01-12,Boston,0
2283,2025-04-29,Seattle,1
2284,2024-05-19,Chicago,0
2285,2025-03-13,Austin,1
2286,2023-02-24,Seattle,1
2287,2022-10-19,Boston,0
2288,2024-10-22,Boston,1
2289,2025-04-06,Austin,1
2290,2025-07-24,San Francisco,0
2291,2022-10-28,Chicago,0
2292,2022-04-08,San Francisco,0
2293,2024-09-09,Chicago,0
2294,2025-04-20,Chicago,0
2295,2024-02-10,Seattle,1
2296,2024-10-10,Chicago,1
2297,2024-08-24,Boston,1
2298,2023-05-04,San Francisco,0
2299,2024-02-26,Boston,0
2300,2025-06-09,San Francisco,0
2301,2022-01-15,Austin,0
2302,2022-03-20,Chicago,0
2303,2022-12-14,Seattle,0
2304,2022-04-04,Boston,1
2305,2024-02-27,Boston,0
2306,2024-12-18,Chicago,0
2307,2025-04-16,San Francisco,1
2308,2023-11-16,Chicago,1
2309,2025-02-09,San Francisco,0
2310,2022-06-12,Seattle,0
2311,2025-11-16,Boston,1
2312,2025-07-01,Austin,1
2313,2025-03-20,Boston,0
2314,2023-12-09,Chicago,1
2315,2024-05-13,Seattle,0
2316,2025-04-07,Austin,0
2317,2023-04-16,San Francisco,0
2318,2025-11-23,Boston,0
2319,2025-10-08,Seattle,1
2320,2022-06-23,Seattle,0
2321,2024-01-27,Seattle,0
2322,2023-10-27,Austin,0
2323,2023-11-18,Boston,0
2324,2024-12-11,San Francisco,0
2325,2023-12-26,Austin,0
2326,2024-11-23,Austin,0
2327,2022-08-01,Seattle,1
2328,2024-06-17,Chicago,0
2329,2022-11-21,Seattle,0
2330,2025-05-07,Seattle,1
2331,2024-09-19,Austin,0
2332,2024-08-02,Seattle,0
2333,2024-02-20,Seattle,1
2334,2022-07-14,Chicago,0
2335,2023-10-17,Seattle,1
2336,2022-11-20,San Francisco,1
2337,2023-10-20,Seattle,0
2338,2025-11-15,Chicago,1
2339,2022-01-23,Austin,0
2340,2024-11-06,San Francisco,0
2341,2022-11-05,Chicago,0
2342,2022-11-03,San Francisco,0
2343,2023-04-14,Seattle,1
2344,2024-01-13,Seattle,0
2345,2024-04-14,Austin,0
2346,2025-10-19,Chicago,0
2347,2024-01-19,San Francisco,1
2348,2024-04-15,Seattle,1
2349,2023-07-27,Seattle,0
2350,2025-05-09,Boston,0
2351,2022-11-07,Boston,1
2352,2022-06-10,Austin,0
2353,2022-06-21,San Francisco,0
2354,2023-11-27,Chicago,1
2355,2023-07-04,San Francisco,0
2356,2025-07-26,San Francisco,1
2357,2023-03-16,Chicago,0
2358,2022-02-18,Seattle,1
2359,2022-04-06,Seattle,0
2360,2025-03-25,Chicago,1
2361,2022-06-24,Austin,0
2362,2022-01-26,Boston,0
2363,2023-06-29,Austin,0
2364,2024-08-12,Austin,0
2365,2022-12-09,Seattle,1
2366,2022-08-02,Chicago,0
2367,2025-03-31,Boston,1
2368,2024-07-08,San Francisco,1
2369,2025-07-15,Boston,1
2370,2025-07-16,Boston,1
2371,2025-05-21,Austin,0
2372,2025-11-15,Boston,0
2373,2025-08-24,Austin,0
2374,2025-04-02,Seattle,0
2375,2022-03-25,San Francisco,0
2376,2023-12-14,Austin,0
2377,2022-12-02,Austin,1
2378,2023-03-26,Chicago,1
2379,2023-11-29,Chicago,1
2380,2023-07-08,Austin,1
2381,2022-06-08,San Francisco,1
2382,2024-07-17,Austin,0
2383,2022-03-02,Seattle,1
2384,2022-02-20,San Francisco,1
2385,2024-11-19,Boston,0
2386,2025-03-21,Boston,0
2387,2025-06-14,Boston,0
2388,2023-05-14,Chicago,1
2389,2022-02-25,Seattle,0
2390,2025-11-28,Boston,1
2391,2023-12-09,Seattle,0
2392,2025-06-17,Austin,0
2393,2025-10-13,Austin,0
2394,2024-06-22,Chicago,1
2395,2023-07-11,Chicago,0
2396,2022-02-24,Seattle,1
2397,2023-01-29,San Francisco,1
2398,2024-01-22,Boston,1
2399,2023-09-09,Austin,0
2400,2024-01-09,San Francisco,0
2401,2023-05-08,San Francisco,1
2402,2025-08-16,San Francisco,1
2403,2025-02-09,Seattle,0
2404,2025-08-09,Boston,0
2405,2024-08-14,Boston,1
2406,2022-02-28,Chicago,0
2407,2023-01-16,Chicago,0
2408,2023-08-02,Chicago,1
2409,2024-02-27,Seattle,0
2410,2025-11-04,Seattle,1
2411,2024-11-29,Chicago,0
2412,2024-07-11,Austin,0
2413,2024-07-07,Seattle,0
2414,2023-10-31,Chicago,1
2415,2022-08-21,San Francisco,0
2416,2023-07-13,Boston,1
2417,2022-03-14,Seattle,0
2418,2025-06-02,Austin,0
2419,2023-08-25,Boston,0
2420,2024-04-20,Boston,0
2421,2022-12-28,Chicago,0
2422,2025-02-19,Austin,1
2423,2022-02-15,Chicago,0
2424,2022-11-04,San Francisco,0
2425,2022-03-03,Boston,0
2426,2023-06-10,Seattle,0
2427,2024-10-07,Seattle,0
2428,2023-12-07,San Francisco,1
2429,2023-03-01,Boston,0
2430,2022-12-21,Seattle,1
2431,2025-11-30,Boston,1
2432,2025-08-06,Austin,0
2433,2023-10-07,San Francisco,1
2434,2025-09-26,Seattle,0
2435,2023-08-22,Boston,0
2436,2025-07-27,Chicago,0
2437,2023-07-26,Seattle,0
2438,2025-05-22,San Francisco,1
2439,2022-09-07,Seattle,0
2440,2025-02-23,Seattle,0
2441,2025-08-24,Boston,0
2442,2022-12-17,Boston,0
2443,2025-04-07,San Francisco,1
2444,2025-06-06,Chicago,1
2445,2023-06-21,Austin,1
2446,2025-08-08,Boston,1
2447,2024-06-29,Chicago,0
2448,2024-04-05,Austin,0
2449,2022-11-14,San Francisco,0
2450,2024-02-15,Seattle,1
2451,2024-07-02,Chicago,0
2452,2022-06-21,Austin,1
2453,2022-04-05,Seattle,0
2454,2024-09-26,Chicago,0
2455,2025-08-18,Chicago,1
2456,2025-03-17,San Francisco,0
2457,2025-04-23,Boston,0
2458,2022-01-10,Chicago,0
2459,2025-09-16,Austin,1
2460,2025-03-25,Chicago,1
2461,2023-09-04,San Francisco,0
2462,2023-05-17,San Francisco,1
2463,2024-07-17,Chicago,0
2464,2025-10-10,Chicago,0
2465,2024-11-29,Seattle,1
2466,2024-02-17,Seattle,0
2467,2022-11-26,Chicago,0
2468,2022-05-20,Austin,0
2469,2023-09-07,Austin,1
2470,2025-01-01,Boston,1
2471,2024-07-06,Boston,0
2472,2025-01-18,San Francisco,0
2473,2025-01-31,Boston,0
2474,2023-04-24,Austin,0
2475,2024-12-01,Boston,1
2476,2022-04-12,Seattle,0
2477,2023-09-17,Chicago,1
2478,2023-08-09,Seattle,1
2479,2023-08-22,Seattle,1
2480,2022-05-11,San Francisco,0
2481,2024-04-12,Austin,0
2482,2023-09-25,Chicago,0
2483,2023-09-18,Boston,0
2484,2022-02-10,Seattle,0
2485,2025-08-18,Seattle,0
2486,2023-01-07,Boston,0
2487,2025-02-28,Boston,0
2488,2025-04-16,Austin,0
2489,2023-05-15,Austin,1
2490,2022-12-04,San Francisco,1
2491,2025-06-28,Chicago,0
2492,2024-06-23,Austin,1
2493,2024-12-19,Austin,1
2494,2023-04-09,Chicago,0
2495,2025-01-24,Boston,1
2496,2025-11-09,San Francisco,0
2497,2024-01-13,Austin,1
2498,2023-12-21,Austin,0
2499,2025-10-05,Seattle,0
2500,2022-09-10,Austin,0
2501,2025-11-30,Chicago,0
2502,2023-09-13,Chicago,0
2503,2025-07-16,Boston,0
2504,2023-01-13,Chicago,0
2505,2024-10-31,Seattle,0
2506,2024-03-13,Austin,0
2507,2024-06-06,Chicago,1
2508,2023-10-24,Seattle,1
2509,2024-05-11,Austin,0
2510,2022-10-06,Seattle,0
2511,2023-07-09,Chicago,1
2512,2023-06-19,Austin,0
2513,2023-11-08,San Francisco,0
2514,2025-11-26,San Francisco,1
2515,2023-11-29,Austin,1
2516,2025-11-18,Chicago,1
2517,2024-04-05,Chicago,0
2518,2025-04-08,San Francisco,0
2519,2025-11-27,Chicago,0
2520,2022-07-28,Boston,1
2521,2024-08-09,Austin,0
2522,2022-03-27,San Francisco,0
2523,2024-07-29,Boston,0
2524,2022-09-03,Seattle,0
2525,2023-07-20,Austin,0
2526,2024-11-12,Boston,0
2527,2025-06-23,San Francisco,1
2528,2024-06-20,Seattle,1
2529,2022-03-30,San Francisco,1
2530,2022-08-17,Seattle,1
2531,2022-04-19,Seattle,0
2532,2022-11-24,Austin,0
2533,2024-06-15,Austin,1
2534,2025-08-22,Boston,0
2535,2023-12-03,Seattle,1
2536,2024-08-28,Seattle,0
2537,2022-10-10,Austin,0
2538,2024-11-10,Boston,0
2539,2022-02-13,Chicago,0
2540,2024-01-07,Seattle,1
2541,2025-06-01,San Francisco,0
2542,2022-01-14,Austin,0
2543,2025-04-04,Chicago,0
2544,2022-05-13,Seattle,1
2545,2024-09-01,Austin,1
2546,2022-09-26,Austin,0
2547,2023-02-05,Seattle,1
2548,2025-10-02,Chicago,1
2549,2022-03-11,Austin,1
2550,2023-09-21,Austin,0
2551,2023-09-09,Austin,1
2552,2025-07-05,Boston,0
2553,2025-02-03,Austin,0
